event_id,event_type,vessel_id,event_start,event_end,lat_mean,lon_mean,lat_min,lat_max,lon_min,lon_max,event_info,event_vessels,event_geography
5491cbdadd0260d7e3be433e3d748783,loitering,027edc2d0-0d92-960b-4614-8573eaac7a59,2024-06-07 06:58:13 UTC,2024-06-07 10:55:45 UTC,40.044329166666671,131.03455083333333,40.02787166666667,40.060786666666665,131.00577666666666,131.063325,"{""median_speed_knots"":""0.965"",""total_distance_km"":""7.072"",""loitering_hours"":""3.959"",""distance_from_shore_m"":143000,""distance_from_port_m"":168932.906,""elevation_m"":-3105,""origin_port"":{""anchorage_id"":""5fb3f243"",""port_id"":""rus-vladivostok"",""iso"":""RUS"",""label"":""VLADIVOSTOK""},""destination_port"":{""anchorage_id"":null,""port_id"":null,""iso"":null,""label"":null},""regions"":{""eez"":[""8328""],""fao"":[""61""],""rfmo"":[""ACAP"",""PICES"",""WCPFC"",""IWC""]}}","[{""id"":""027edc2d0-0d92-960b-4614-8573eaac7a59"",""ssvid"":""273358410"",""name"":""BUKHTA ASACHA"",""flag"":""RUS""}]",POINT(131.034550833333 40.0443291666667)
a0ec330cffc6dbcf2df4f8bf64f8dc53,loitering,027edc2d0-0d92-960b-4614-8573eaac7a59,2024-06-08 00:59:05 UTC,2024-06-08 02:58:34 UTC,38.260113333333337,129.995975,38.255298333333336,38.26492833333333,129.992845,129.999105,"{""median_speed_knots"":""0.337"",""total_distance_km"":""1.242"",""loitering_hours"":""1.991"",""distance_from_shore_m"":105000,""distance_from_port_m"":108900.539,""elevation_m"":-688,""origin_port"":{""anchorage_id"":""5fb3f243"",""port_id"":""rus-vladivostok"",""iso"":""RUS"",""label"":""VLADIVOSTOK""},""destination_port"":{""anchorage_id"":null,""port_id"":null,""iso"":null,""label"":null},""regions"":{""eez"":[""8327""],""fao"":[""61""],""rfmo"":[""ACAP"",""PICES"",""WCPFC"",""IWC""]}}","[{""id"":""027edc2d0-0d92-960b-4614-8573eaac7a59"",""ssvid"":""273358410"",""name"":""BUKHTA ASACHA"",""flag"":""RUS""}]",POINT(129.995975 38.2601133333333)
48c3d303f014f989ac6e5dc2125d9cff,loitering,027edc2d0-0d92-960b-4614-8573eaac7a59,2024-06-07 11:57:03 UTC,2024-06-07 12:58:19 UTC,40.022851666666668,131.06466833333332,40.027451666666664,40.018251666666664,131.06210833333333,131.06722833333333,"{""median_speed_knots"":""1.017"",""total_distance_km"":""1.923"",""loitering_hours"":""1.021"",""distance_from_shore_m"":146000,""distance_from_port_m"":172185.125,""elevation_m"":-3116,""origin_port"":{""anchorage_id"":""5fb3f243"",""port_id"":""rus-vladivostok"",""iso"":""RUS"",""label"":""VLADIVOSTOK""},""destination_port"":{""anchorage_id"":null,""port_id"":null,""iso"":null,""label"":null},""regions"":{""eez"":[""8328""],""fao"":[""61""],""rfmo"":[""ACAP"",""PICES"",""WCPFC"",""IWC""]}}","[{""id"":""027edc2d0-0d92-960b-4614-8573eaac7a59"",""ssvid"":""273358410"",""name"":""BUKHTA ASACHA"",""flag"":""RUS""}]",POINT(131.064668333333 40.0228516666667)
f6a904edc52c8955ae27470389a009d7,loitering,02e1c2093-34c5-c39a-55fc-da47d4ce5311,2024-06-07 08:59:28 UTC,2024-06-07 14:52:19 UTC,-5.23146,152.7007375,-5.2036083333333334,-5.2593116666666671,152.78318833333333,152.61828666666668,"{""median_speed_knots"":""1.775"",""total_distance_km"":""19.327"",""loitering_hours"":""5.881"",""distance_from_shore_m"":46000,""distance_from_port_m"":122754.234,""elevation_m"":-1943,""origin_port"":{""anchorage_id"":""65d9cca1"",""port_id"":""fsm-pohnpei"",""iso"":""FSM"",""label"":""POHNPEI""},""destination_port"":{""anchorage_id"":null,""port_id"":null,""iso"":null,""label"":null},""regions"":{""eez"":[""8324""],""fao"":[""71""],""rfmo"":[""ACAP"",""WCPFC"",""FFA"",""IWC"",""SPC""]}}","[{""id"":""02e1c2093-34c5-c39a-55fc-da47d4ce5311"",""ssvid"":""374030000"",""name"":""SYOTA MARU"",""flag"":""PAN""}]",POINT(152.7007375 -5.23146)
a6835127682e53aafd91da3e0b710b11,loitering,05587f648-8902-23a1-8fe9-ec9865dacf08,2024-06-10 15:59:02 UTC,2024-06-10 20:59:05 UTC,-30.302958333333336,83.681908333333325,-30.326116666666667,-30.2798,83.67135,83.692466666666661,"{""median_speed_knots"":""0.594"",""total_distance_km"":""5.504"",""loitering_hours"":""5.001"",""distance_from_shore_m"":1005000,""distance_from_port_m"":2352924,""elevation_m"":-4150,""origin_port"":{""anchorage_id"":""601a3111"",""port_id"":""jpn-shimizu"",""iso"":""JPN"",""label"":""SHIMIZU""},""destination_port"":{""anchorage_id"":null,""port_id"":null,""iso"":null,""label"":null},""regions"":{""eez"":[],""fao"":[""57"",""57.3""],""rfmo"":[""ACAP"",""IOTC"",""IWC"",""SIOFA"",""CCSBT""]}}","[{""id"":""05587f648-8902-23a1-8fe9-ec9865dacf08"",""ssvid"":""372942000"",""name"":""FENG LU"",""flag"":""PAN""}]",POINT(83.6819083333333 -30.3029583333333)
175434d3191bd7d5464ac7159c92b0fc,loitering,05587f648-8902-23a1-8fe9-ec9865dacf08,2024-06-03 22:58:49 UTC,2024-06-04 00:58:02 UTC,-27.570666666666668,84.907458333333324,-27.5483,-27.593033333333334,84.898133333333334,84.916783333333328,"{""median_speed_knots"":""1.468"",""total_distance_km"":""5.403"",""loitering_hours"":""1.987"",""distance_from_shore_m"":1326000,""distance_from_port_m"":2125230.5,""elevation_m"":-4190,""origin_port"":{""anchorage_id"":""601a3111"",""port_id"":""jpn-shimizu"",""iso"":""JPN"",""label"":""SHIMIZU""},""destination_port"":{""anchorage_id"":null,""port_id"":null,""iso"":null,""label"":null},""regions"":{""eez"":[],""fao"":[""57"",""57.3""],""rfmo"":[""ACAP"",""IOTC"",""IWC"",""SIOFA"",""CCSBT""]}}","[{""id"":""05587f648-8902-23a1-8fe9-ec9865dacf08"",""ssvid"":""372942000"",""name"":""FENG LU"",""flag"":""PAN""}]",POINT(84.9074583333333 -27.5706666666667)
c0ec47f0dd7914686a80c9c985f9400f,loitering,05587f648-8902-23a1-8fe9-ec9865dacf08,2024-06-01 21:59:53 UTC,2024-06-03 21:58:38 UTC,-27.514,84.714375,-27.50415,-27.52385,84.5417,84.88705,"{""median_speed_knots"":""0.88"",""total_distance_km"":""78.174"",""loitering_hours"":""47.979"",""distance_from_shore_m"":1323000,""distance_from_port_m"":2132308.5,""elevation_m"":-4467,""origin_port"":{""anchorage_id"":""601a3111"",""port_id"":""jpn-shimizu"",""iso"":""JPN"",""label"":""SHIMIZU""},""destination_port"":{""anchorage_id"":null,""port_id"":null,""iso"":null,""label"":null},""regions"":{""eez"":[],""fao"":[""57"",""57.3""],""rfmo"":[""ACAP"",""IOTC"",""IWC"",""SIOFA"",""CCSBT""]}}","[{""id"":""05587f648-8902-23a1-8fe9-ec9865dacf08"",""ssvid"":""372942000"",""name"":""FENG LU"",""flag"":""PAN""}]",POINT(84.714375 -27.514)
8f19a54e497cb79ca262c5af3b6c003d,loitering,05587f648-8902-23a1-8fe9-ec9865dacf08,2024-06-10 21:58:10 UTC,2024-06-11 23:59:08 UTC,-30.138241666666666,83.61955,-30.266216666666665,-30.010266666666666,83.69585,83.54325,"{""median_speed_knots"":""0.71"",""total_distance_km"":""34.209"",""loitering_hours"":""26.016"",""distance_from_shore_m"":1017000,""distance_from_port_m"":2340116.5,""elevation_m"":-4084,""origin_port"":{""anchorage_id"":""601a3111"",""port_id"":""jpn-shimizu"",""iso"":""JPN"",""label"":""SHIMIZU""},""destination_port"":{""anchorage_id"":null,""port_id"":null,""iso"":null,""label"":null},""regions"":{""eez"":[],""fao"":[""57"",""57.3""],""rfmo"":[""ACAP"",""IOTC"",""IWC"",""SIOFA"",""CCSBT""]}}","[{""id"":""05587f648-8902-23a1-8fe9-ec9865dacf08"",""ssvid"":""372942000"",""name"":""FENG LU"",""flag"":""PAN""}]",POINT(83.61955 -30.1382416666667)
3bcf51101701ab718b5d9cbff3e02b1f,loitering,05587f648-8902-23a1-8fe9-ec9865dacf08,2024-06-04 06:59:27 UTC,2024-06-05 22:59:05 UTC,-26.560575,84.53758333333333,-26.976716666666668,-26.144433333333332,84.380933333333331,84.694233333333329,"{""median_speed_knots"":""1.466"",""total_distance_km"":""108.549"",""loitering_hours"":""39.994"",""distance_from_shore_m"":1409000,""distance_from_port_m"":2062158,""elevation_m"":-4725,""origin_port"":{""anchorage_id"":""601a3111"",""port_id"":""jpn-shimizu"",""iso"":""JPN"",""label"":""SHIMIZU""},""destination_port"":{""anchorage_id"":null,""port_id"":null,""iso"":null,""label"":null},""regions"":{""eez"":[],""fao"":[""57"",""57.3""],""rfmo"":[""ACAP"",""IOTC"",""IWC"",""SIOFA"",""CCSBT""]}}","[{""id"":""05587f648-8902-23a1-8fe9-ec9865dacf08"",""ssvid"":""372942000"",""name"":""FENG LU"",""flag"":""PAN""}]",POINT(84.5375833333333 -26.560575)
388c82d57911bcf26e92b07f12bfec38,loitering,05587f648-8902-23a1-8fe9-ec9865dacf08,2024-06-08 23:59:16 UTC,2024-06-10 13:54:10 UTC,-30.627891666666667,83.518374999999992,-30.8929,-30.362883333333333,83.521783333333332,83.514966666666666,"{""median_speed_knots"":""0.919"",""total_distance_km"":""64.498"",""loitering_hours"":""37.915"",""distance_from_shore_m"":966000,""distance_from_port_m"":2355167,""elevation_m"":-3995,""origin_port"":{""anchorage_id"":""601a3111"",""port_id"":""jpn-shimizu"",""iso"":""JPN"",""label"":""SHIMIZU""},""destination_port"":{""anchorage_id"":null,""port_id"":null,""iso"":null,""label"":null},""regions"":{""eez"":[],""fao"":[""57"",""57.3""],""rfmo"":[""ACAP"",""IOTC"",""IWC"",""SIOFA"",""CCSBT""]}}","[{""id"":""05587f648-8902-23a1-8fe9-ec9865dacf08"",""ssvid"":""372942000"",""name"":""FENG LU"",""flag"":""PAN""}]",POINT(83.518375 -30.6278916666667)
